"","location","age_group","forecast_date","target_end_date","horizon","observed","lower_95","lower_80","lower_50","median","upper_50","upper_80","upper_95"
"75","DE","00+",2024-11-07,2024-11-24,3,1410858,955794.25011907,1059317.65822403,1167969.96329985,1297239.04705542,1443169.60329642,1587275.65902602,1771233.97127025
"76","DE","00+",2024-11-07,2024-12-01,4,1342684,953384.012660746,1061206.0388286,1180946.03488562,1325859.99224902,1489858.5744283,1642242.49456914,1831540.6661209
"77","DE","00-04",2024-11-07,2024-11-10,1,181588,150674.948662061,158520.296128005,166148.405510902,174633.679106276,183629.408899302,191742.529243429,202436.493267916
"78","DE","00-04",2024-11-07,2024-11-17,2,192937,148885.611315675,157983.129553257,167325.633122518,177748.176019069,189448.619091246,200010.72227363,213471.457284978
"79","DE","00-04",2024-11-07,2024-11-24,3,184791,158657.528271877,171203.267262942,182737.577928688,196600.623125181,211551.396648226,225561.776017979,241932.759322746
"80","DE","00-04",2024-11-07,2024-12-01,4,186254,160067.260551386,173424.764306166,185722.263200654,200844.171870432,217455.280631128,232828.167928242,250684.815698079
"81","DE","05-14",2024-11-07,2024-11-10,1,164040,116538.195735078,125822.906475586,135126.296860816,145846.669108214,157759.578242905,169349.075212306,183686.751327435
"82","DE","05-14",2024-11-07,2024-11-17,2,181000,116639.149579695,129865.568164424,142519.504545865,157518.647468871,174235.912144994,191128.816915182,210248.315192175
"83","DE","05-14",2024-11-07,2024-11-24,3,176497,120389.935939549,134581.147216078,150183.095587996,168543.852193618,189211.475323579,210384.378177418,236776.668669909
"84","DE","05-14",2024-11-07,2024-12-01,4,175672,120164.712229231,135276.846239912,151348.725412237,171748.570708391,194292.649029315,215957.643326137,243708.542867664
"85","DE","15-34",2024-11-07,2024-11-10,1,443559,294905.530096122,320163.813032893,344856.949413243,373042.220122497,404628.082701942,433720.620026885,471638.950366576
"86","DE","15-34",2024-11-07,2024-11-17,2,398352,266745.869801359,294530.296073273,322134.419801844,355316.362198694,392472.721147821,428476.330103215,475024.954181725
"87","DE","15-34",2024-11-07,2024-11-24,3,419158,256978.472564631,291000.630640031,321306.189691493,361134.953470229,404727.703440147,447951.637444249,500511.750969929
"88","DE","15-34",2024-11-07,2024-12-01,4,390597,260516.815002923,294671.378946159,327733.146260337,369951.9156512,419002.211995036,464816.456644305,521864.462103945
"89","DE","35-59",2024-11-07,2024-11-10,1,522197,368945.468037607,403809.881695853,435049.325209462,473438.014064013,516083.520763032,556701.196011008,606737.404828491
"90","DE","35-59",2024-11-07,2024-11-17,2,466565,319179.08168854,358089.119138913,396762.455071826,444056.046671689,495834.548792293,550388.537571447,610453.173060839
"91","DE","35-59",2024-11-07,2024-11-24,3,497822,301397.924095224,342350.711911097,386598.429087626,440938.809955549,504258.279523041,566964.495208549,651549.191401318
"92","DE","35-59",2024-11-07,2024-12-01,4,469719,298165.885235642,340233.046604634,388304.405806917,450441.567899516,520496.200570061,590009.79660256,673831.924077589
"93","DE","60+",2024-11-07,2024-11-10,1,169794,124876.991567443,135373.856255051,146165.704376937,158766.832241535,172386.87341192,185055.681378439,202852.653737101
"94","DE","60+",2024-11-07,2024-11-17,2,154380,104174.092708464,115976.180773642,127948.24483199,142551.86368477,159015.503198145,174451.280197709,195623.206996676
"95","DE","60+",2024-11-07,2024-11-24,3,154140,92920.4011926834,106340.919861311,119508.673543818,136303.519010734,155474.990119204,173746.998679434,196749.219990779
"96","DE","60+",2024-11-07,2024-12-01,4,141857,90120.7580376992,103958.448925163,117219.624500671,135074.718594552,155647.084261255,176570.575673242,201170.941667621
"97","DE","00+",2024-11-14,2024-11-17,1,1372614,1136810.95982952,1216264.70467994,1293334.96194516,1388069.25556902,1487444.17300514,1578428.56167542,1692277.9016922
"98","DE","00+",2024-11-14,2024-11-24,2,1410858,1094846.92444801,1199278.16546959,1304321.67948012,1424194.90724741,1554054.42172786,1678868.16130357,1842738.73892194
"99","DE","00+",2024-11-14,2024-12-01,3,1342684,1054043.30792545,1168676.84475488,1279857.40150827,1426117.05539248,1576180.84084362,1725532.77700982,1922630.57692644
"100","DE","00+",2024-11-14,2024-12-08,4,1372614,1056705.76424421,1184599.46119313,1311516.87885081,1463106.62266902,1634163.29962993,1808935.70413936,2035227.70778937
"101","DE","00-04",2024-11-14,2024-11-17,1,192937,158456.418788641,167011.019476819,174512.09988223,183499.096870892,193223.737421957,202184.29560525,212624.38246453
"102","DE","00-04",2024-11-14,2024-11-24,2,184791,169196.638305134,179520.980564879,189998.143211534,202613.487332957,215226.141141234,227821.708527766,242843.7058686
