location,age_group,forecast_date,target_end_date,horizon,type,quantile,value
DE,60+,2024-07-04,2024-07-14,2,quantile,0.5,88500
DE,60+,2024-07-04,2024-07-14,2,quantile,0.75,109100
DE,60+,2024-07-04,2024-07-14,2,quantile,0.9,130400
DE,60+,2024-07-04,2024-07-14,2,quantile,0.975,157200
DE,60+,2024-07-04,2024-07-14,2,mean,NA,91866.8258871215
DE,60+,2024-07-04,2024-07-21,3,quantile,0.025,41800
DE,60+,2024-07-04,2024-07-21,3,quantile,0.1,54400
DE,60+,2024-07-04,2024-07-21,3,quantile,0.25,68300
DE,60+,2024-07-04,2024-07-21,3,quantile,0.5,86900
DE,60+,2024-07-04,2024-07-21,3,quantile,0.75,109100
DE,60+,2024-07-04,2024-07-21,3,quantile,0.9,132400
DE,60+,2024-07-04,2024-07-21,3,quantile,0.975,162300
DE,60+,2024-07-04,2024-07-21,3,mean,NA,90897.6978223708
DE,60+,2024-07-04,2024-07-28,4,quantile,0.025,39000
DE,60+,2024-07-04,2024-07-28,4,quantile,0.1,51900
DE,60+,2024-07-04,2024-07-28,4,quantile,0.25,66400
DE,60+,2024-07-04,2024-07-28,4,quantile,0.5,86100
DE,60+,2024-07-04,2024-07-28,4,quantile,0.75,110000
DE,60+,2024-07-04,2024-07-28,4,quantile,0.9,135400
DE,60+,2024-07-04,2024-07-28,4,quantile,0.975,168400
DE,60+,2024-07-04,2024-07-28,4,mean,NA,90761.6180991639
DE-BB-BE,00+,2024-07-04,2024-07-07,1,quantile,0.025,965300
DE-BB-BE,00+,2024-07-04,2024-07-07,1,quantile,0.1,1148600
DE-BB-BE,00+,2024-07-04,2024-07-07,1,quantile,0.25,1331700
DE-BB-BE,00+,2024-07-04,2024-07-07,1,quantile,0.5,1557400
DE-BB-BE,00+,2024-07-04,2024-07-07,1,quantile,0.75,1807400
DE-BB-BE,00+,2024-07-04,2024-07-07,1,quantile,0.9,2053900
DE-BB-BE,00+,2024-07-04,2024-07-07,1,quantile,0.975,2354400
DE-BB-BE,00+,2024-07-04,2024-07-07,1,mean,NA,1584145.36316465
DE-BB-BE,00+,2024-07-04,2024-07-14,2,quantile,0.025,943300
DE-BB-BE,00+,2024-07-04,2024-07-14,2,quantile,0.1,1170400
DE-BB-BE,00+,2024-07-04,2024-07-14,2,quantile,0.25,1403300
DE-BB-BE,00+,2024-07-04,2024-07-14,2,quantile,0.5,1696900
DE-BB-BE,00+,2024-07-04,2024-07-14,2,quantile,0.75,2029200
DE-BB-BE,00+,2024-07-04,2024-07-14,2,quantile,0.9,2362700
DE-BB-BE,00+,2024-07-04,2024-07-14,2,quantile,0.975,2775500
DE-BB-BE,00+,2024-07-04,2024-07-14,2,mean,NA,1739312.05424431
DE-BB-BE,00+,2024-07-04,2024-07-21,3,quantile,0.025,938600
DE-BB-BE,00+,2024-07-04,2024-07-21,3,quantile,0.1,1210900
DE-BB-BE,00+,2024-07-04,2024-07-21,3,quantile,0.25,1497400
DE-BB-BE,00+,2024-07-04,2024-07-21,3,quantile,0.5,1866300
DE-BB-BE,00+,2024-07-04,2024-07-21,3,quantile,0.75,2291600
DE-BB-BE,00+,2024-07-04,2024-07-21,3,quantile,0.9,2725200
