"","location","age_group","forecast_date","target_end_date","horizon","observed","lower_95","lower_80","lower_50","median","upper_50","upper_80","upper_95"
"60","DE","05-14",2024-10-31,2024-11-24,4,176497,106444.654628314,134901.091618761,166757.609879732,211048.532144574,267103.150210075,330178.817575888,418447.343137241
"61","DE","15-34",2024-10-31,2024-11-03,1,312855,287704.998696146,340487.25448974,395877.255356012,468048.674671166,553377.489859645,643400.183039852,761438.149681929
"62","DE","15-34",2024-10-31,2024-11-10,2,443559,280142.184512238,338173.082217222,400221.641575993,482601.140483342,581937.19829516,688712.002944752,831377.327914171
"63","DE","15-34",2024-10-31,2024-11-17,3,398352,267469.039241399,326615.746849891,390549.009591881,476362.388158724,581031.110767411,694764.802496109,848401.465440194
"64","DE","15-34",2024-10-31,2024-11-24,4,419158,249546.987941451,310269.178307596,377030.967666059,468183.836052653,581374.271980551,706470.766888969,878376.07718353
"65","DE","35-59",2024-10-31,2024-11-03,1,394014,398815.418777442,468519.847729864,541161.093075339,635152.663141126,745469.160029031,861049.766514622,1011542.90055268
"66","DE","35-59",2024-10-31,2024-11-10,2,522197,383872.895342545,461606.318769591,544419.08819622,653965.11615105,785553.597246969,926482.926582133,1114093.69697964
"67","DE","35-59",2024-10-31,2024-11-17,3,466565,376060.433360807,461690.227870628,554719.648201868,680223.202274504,834121.535828847,1002194.92850569,1230396.93587931
"68","DE","35-59",2024-10-31,2024-11-24,4,497822,326651.86274792,412651.001004137,508634.544325552,641677.398885095,809520.094208154,997816.27389246,1260515.95351744
"69","DE","60+",2024-10-31,2024-11-03,1,135354,122136.953385037,140968.010242088,160267.171912903,184823.839130602,213143.160281999,242323.428218296,279684.817446572
"70","DE","60+",2024-10-31,2024-11-10,2,169794,124717.726157247,144761.25761756,165412.864465546,191831.181679994,222468.804851678,254206.15204906,295059.919696942
"71","DE","60+",2024-10-31,2024-11-17,3,154380,124895.012958794,148174.418399244,172661.129171141,204641.407385985,242545.069744141,282627.096291881,335306.467606783
"72","DE","60+",2024-10-31,2024-11-24,4,154140,111152.872125937,135276.973679803,161270.705085684,196049.365220665,238328.179832816,284123.399259368,345788.218228658
"73","DE","00+",2024-11-07,2024-11-10,1,1458246,829694.118320939,954114.194609791,1081186.37509124,1242315.87972023,1427458.55900636,1617572.35530517,1860141.8413431
"74","DE","00+",2024-11-07,2024-11-17,2,1372614,813386.59751138,964723.751561826,1123867.18591929,1331657.25570865,1577865.31086499,1838154.23203857,2180157.6914435
"75","DE","00+",2024-11-07,2024-11-24,3,1410858,721960.760781057,873779.052694645,1036506.64076334,1253085.93295402,1514919.72517497,1797049.66664608,2174944.18071763
"76","DE","00+",2024-11-07,2024-12-01,4,1342684,682214.407811728,848221.287413312,1030740.46007962,1279943.15643189,1589395.72777639,1931399.86935809,2401377.72661777
"77","DE","00-04",2024-11-07,2024-11-10,1,181588,132698.333324504,151137.315109598,169798.954884548,193247.783382121,219934.838865733,247091.234583744,281425.582722122
"78","DE","00-04",2024-11-07,2024-11-17,2,192937,125913.432116521,145798.641682723,166240.690653569,192331.552059138,222517.277641512,253715.847353195,293784.589107578
"79","DE","00-04",2024-11-07,2024-11-24,3,184791,124759.923379109,146631.229317625,169433.712914861,198950.749591985,233609.947408177,269938.409078421,317260.540814349
"80","DE","00-04",2024-11-07,2024-12-01,4,186254,121265.277690145,144574.770044579,169206.860640182,201526.662202724,240019.792488996,280913.437151226,334910.34162594
"81","DE","05-14",2024-11-07,2024-11-10,1,164040,79162.3123084923,96665.604137166,115584.966229312,140978.611419272,171951.158754294,205605.386270633,251066.047695198
"82","DE","05-14",2024-11-07,2024-11-17,2,181000,75024.3070253205,94032.6746761462,115090.788291309,144062.274948481,180326.67402365,220709.866382186,276629.533630045
"83","DE","05-14",2024-11-07,2024-11-24,3,176497,78290.7048884719,98647.4976664233,121312.379562254,152651.334470026,192086.166305242,236219.16892689,297639.802179263
"84","DE","05-14",2024-11-07,2024-12-01,4,175672,75944.5029128717,96247.1660147174,118975.667058871,150575.676347279,190568.667257158,235570.9289557,298547.405510737
"85","DE","15-34",2024-11-07,2024-11-10,1,443559,221947.606978006,262666.035289576,305396.186654664,361072.222461473,426898.420904945,496345.672136628,587405.070991313
"86","DE","15-34",2024-11-07,2024-11-17,2,398352,203717.754541289,245917.483207851,291038.831879774,350944.720622883,423181.319611504,500827.331698804,604572.719792626
"87","DE","15-34",2024-11-07,2024-11-24,3,419158,188672.366811095,230394.389461748,275492.842851714,336025.505937441,409858.708022008,490086.329377652,598461.462846679
"88","DE","15-34",2024-11-07,2024-12-01,4,390597,174819.513636375,217358.291099941,264128.094420024,327985.006696775,407280.281388076,494916.315699322,615344.147688446
"89","DE","35-59",2024-11-07,2024-11-10,1,522197,285861.351594072,335823.818776294,387891.325693629,455262.234621422,534334.460565369,617179.874339282,725049.752674538
"90","DE","35-59",2024-11-07,2024-11-17,2,466565,263564.93072574,316936.253914219,373795.026966324,449008.702168452,539356.599415543,636117.869549769,764930.349678378
"91","DE","35-59",2024-11-07,2024-11-24,3,497822,238422.690720242,292712.066048555,351692.811545484,431262.190300738,528833.887635308,635392.586625175,780072.887446865
"92","DE","35-59",2024-11-07,2024-12-01,4,469719,214284.737489952,270700.465876038,333665.998081979,420942.565018952,531047.94633944,654570.883250258,826902.77021266
"93","DE","60+",2024-11-07,2024-11-10,1,169794,110227.655386904,127222.538493792,144639.882573109,166802.084728178,192360.052944615,218695.018972789,252413.383664984
"94","DE","60+",2024-11-07,2024-11-17,2,154380,104223.299367047,120973.147557248,138231.148238037,160308.235983715,185911.285927804,212433.3461031,246573.757310313
"95","DE","60+",2024-11-07,2024-11-24,3,154140,93152.8538875299,110515.781375261,128779.176659694,152631.643729878,180902.062522472,210797.21264948,250088.083139265
"96","DE","60+",2024-11-07,2024-12-01,4,141857,83803.3619583204,101991.653234747,121589.546118578,147810.808673225,179686.789350507,214213.952492237,260705.950812556
"97","DE","00+",2024-11-14,2024-11-17,1,1372614,879613.490007369,1011519.42391094,1146237.02849313,1317061.04999721,1513343.02269066,1714895.20459519,1972059.12497457
"98","DE","00+",2024-11-14,2024-11-24,2,1410858,783219.81928075,928944.200292813,1082185.343285,1282268.92150806,1519345.64376413,1769981.00267721,2099300.28146552
"99","DE","00+",2024-11-14,2024-12-01,3,1342684,711311.802979282,860890.767394826,1021218.11529444,1234602.85195168,1492574.5824708,1770543.09301027,2142863.64385214
"100","DE","00+",2024-11-14,2024-12-08,4,1372614,520443.404418781,647085.68078746,786324.750655311,976434.924516819,1212508.14122485,1473414.09356472,1831947.82318537
"101","DE","00-04",2024-11-14,2024-11-17,1,192937,130908.586626623,149098.875712002,167508.819724635,190641.386048288,216968.504310148,243758.632658065,277629.901987047
"102","DE","00-04",2024-11-14,2024-11-24,2,184791,125223.639366643,144999.911600601,165329.972700608,191277.900292579,221298.259128082,252325.91341929,292175.146205532
"103","DE","00-04",2024-11-14,2024-12-01,3,186254,127951.303495096,150382.081169345,173767.856185623,204039.94369464,239585.729701581,276843.479616629,325376.119552447
"104","DE","00-04",2024-11-14,2024-12-08,4,195270,123938.438674879,147761.763403449,172936.841611061,205969.098001704,245310.76742483,287105.867949092,342293.075378515
"105","DE","05-14",2024-11-14,2024-11-17,1,181000,81021.0822790096,98935.3599958866,118298.958001471,144288.8584516,175988.656409018,210433.101715416,256961.201796479
"106","DE","05-14",2024-11-14,2024-11-24,2,176497,74807.6446164881,93761.1180751981,114758.418044727,143646.238056575,179805.909312588,220072.479204623,275830.656259672
"107","DE","05-14",2024-11-14,2024-12-01,3,175672,78116.3188961162,98427.7686219797,121042.166390395,152311.316399121,191658.310447044,235693.010499201,296976.834431795
"108","DE","05-14",2024-11-14,2024-12-08,4,179649,78872.7475597696,99958.2344640695,123563.094019529,156381.526689374,197916.554969352,244653.999951249,310058.704005047
"109","DE","15-34",2024-11-14,2024-11-17,1,398352,200033.776790506,236731.901681503,275243.123662083,325422.027912505,384748.926119224,447339.355188231,529408.072725611
"110","DE","15-34",2024-11-14,2024-11-24,2,419158,198761.775640572,239934.883110772,283958.534370442,342407.052246157,412886.302881646,488643.368183252,589864.872408447
"111","DE","15-34",2024-11-14,2024-12-01,3,390597,193215.164812858,235941.758108012,282126.078853146,344116.229675711,419727.165980516,501886.484511219,612871.042709925
"112","DE","15-34",2024-11-14,2024-12-08,4,401567,187370.805180915,232963.684482359,283091.359156391,351532.923949605,436521.259387118,530449.185224475,659523.219218923
"113","DE","35-59",2024-11-14,2024-11-17,1,466565,264483.860334627,310709.998000696,358883.754791197,421216.483465823,494375.472767057,571025.480624916,670828.555356221
"114","DE","35-59",2024-11-14,2024-11-24,2,497822,254958.666471255,306587.239933105,361589.386518537,434347.087162296,521744.827586913,615346.523121886,739952.850936491
"115","DE","35-59",2024-11-14,2024-12-01,3,469719,244775.85071647,300511.854662698,361064.237958475,442753.872099261,542925.525849042,652323.654515789,800859.197037195
"116","DE","35-59",2024-11-14,2024-12-08,4,465705,229898.790875076,290425.302908655,357978.876207967,451614.930019213,569743.240653592,702266.78933828,887155.796861433
"117","DE","60+",2024-11-14,2024-11-17,1,154380,99040.2917380093,114310.308822665,129959.909940116,149872.798037848,172836.80484269,196498.949421435,226795.12749328
"118","DE","60+",2024-11-14,2024-11-24,2,154140,95227.0581119594,110531.109861055,126299.451908431,146470.911941534,169863.983737149,194096.739569099,225290.253320241
"119","DE","60+",2024-11-14,2024-12-01,3,141857,92521.5092499256,109766.75927846,127906.374171888,151597.18084682,179675.996520855,209368.531892271,248393.108013658
"120","DE","60+",2024-11-14,2024-12-08,4,151249,83948.7185435351,102168.557336064,121800.442684165,148067.18591042,179998.455344541,214585.505708146,261158.144207543
"121","DE","00+",2024-11-21,2024-11-24,1,1410858,1087862.6172941,1250997.37605247,1417609.47054769,1628876.20217612,1871628.07327368,2120897.87940883,2438945.54315621
"122","DE","00+",2024-11-21,2024-12-01,2,1342684,993979.470504285,1178917.3889688,1373394.78397487,1627319.62632806,1928192.24095799,2246272.03823744,2664209.11579692
"123","DE","00+",2024-11-21,2024-12-08,3,1372614,991353.249962766,1199821.03002536,1423268.80177958,1720662.50632881,2080196.97824042,2467600.90596441,2986503.00566114
"124","DE","00+",2024-11-21,2024-12-15,4,1448270,801640.355203921,996707.789145941,1211178.09750114,1504005.30216601,1867629.50354734,2269503.63343881,2821754.08742747
"125","DE","00-04",2024-11-21,2024-11-24,1,184791,144785.361370821,164903.885652029,185265.34906228,210850.049507922,239967.935733887,269597.912758136,307059.65683664
"126","DE","00-04",2024-11-21,2024-12-01,2,186254,143826.208328512,166540.340138358,189890.528791954,219693.14480289,254173.17114464,289810.131486979,335579.157889929
"127","DE","00-04",2024-11-21,2024-12-08,3,195270,143738.372013477,168936.735592605,195207.927345193,229215.088328608,269146.634729564,311001.372988479,365522.135679718
"128","DE","00-04",2024-11-21,2024-12-15,4,215003,141662.280072487,168892.464154519,197667.709494254,235423.750366391,280391.483153134,328163.500450022,391242.765598696
"129","DE","05-14",2024-11-21,2024-11-24,1,176497,95912.4111187165,117119.25655876,140041.801165773,170808.534302256,208334.619717927,249109.806941502,304189.573071754
"130","DE","05-14",2024-11-21,2024-12-01,2,175672,91812.2834939924,115074.099680134,140844.327673462,176298.68175784,220677.862594592,270097.487409826,338530.140050222
"131","DE","05-14",2024-11-21,2024-12-08,3,179649,91779.6522128671,115643.779684849,142213.664076724,178952.104307239,225181.285102901,276918.099038789,348921.082874829
"132","DE","05-14",2024-11-21,2024-12-15,4,191280,94840.2522110075,120194.420258473,148577.998907723,188040.405478756,237984.051155349,294183.324122505,372828.97575963
"133","DE","15-34",2024-11-21,2024-11-24,1,419158,255465.551914448,302333.170373316,351516.317019956,415600.40159044,491367.499712197,571302.492508048,676113.442723496
"134","DE","15-34",2024-11-21,2024-12-01,2,390597,242870.173360413,293180.247904913,346973.447220707,418392.62036597,504512.337122309,597081.099520311,720765.264645856
"135","DE","15-34",2024-11-21,2024-12-08,3,401567,249622.236757536,304822.395594427,364489.727911194,444577.230981946,542261.96013878,648406.800695022,791792.097030024
"136","DE","15-34",2024-11-21,2024-12-15,4,422563,244288.603707911,303731.27308652,369086.27671913,458318.397394362,569123.716160235,691584.212766593,859867.1825121
"137","DE","35-59",2024-11-21,2024-11-24,1,497822,349423.73809741,410495.554731692,474140.474896706,556491.568198743,653145.811995405,754412.226653005,886267.393172828
"138","DE","35-59",2024-11-21,2024-12-01,2,469719,331540.009775956,398676.13810282,470199.151887835,564810.914321993,678460.111330327,800176.731056254,962210.772548457
"139","DE","35-59",2024-11-21,2024-12-08,3,465705,335956.569963243,412454.6258557,495563.196148088,607682.791308968,745169.087864848,895318.785883259,1099184.85860676
"140","DE","35-59",2024-11-21,2024-12-15,4,482911,341438.246190976,431330.263622384,531658.645096057,670723.88276809,846164.227865084,1042983.91477893,1317575.08695695
"141","DE","60+",2024-11-21,2024-11-24,1,154140,114413.274602828,132053.495842464,150132.219952163,173135.976242461,199664.4443077,226999.414731062,261998.14989553
"142","DE","60+",2024-11-21,2024-12-01,2,141857,111598.823225893,129534.000471201,148013.290408328,171652.697600722,199067.587189773,227466.522198207,264022.932696738
"143","DE","60+",2024-11-21,2024-12-08,3,151249,111443.764584001,132215.967717661,154065.448862277,182601.436907547,216422.85799269,252188.032476556,299193.812100344
"144","DE","60+",2024-11-21,2024-12-15,4,158956,116638.371837314,141953.020694007,169229.567409985,205724.587423786,250089.901655034,298145.158614959,362853.194913576
"145","DE","00+",2024-11-28,2024-12-01,1,1342684,1026668.3909353,1180626.52647328,1337866.39136656,1537248.98984083,1766345.6321321,2001593.56390687,2301750.47525698
"146","DE","00+",2024-11-28,2024-12-08,2,1372614,973769.390441119,1154947.06007777,1345470.24492137,1594232.16233873,1888987.28680822,2200599.72901621,2610039.10410849
"147","DE","00+",2024-11-28,2024-12-15,3,1448270,912367.232074261,1104225.35275881,1309869.93508727,1583568.81191658,1914457.39374712,2270994.93396854,2748553.53624841
