location,age_group,forecast_date,target_end_date,horizon,type,quantile,value
DE,35-59,2024-10-17,2024-11-10,4,quantile,0.5,534442.7123613837
DE,35-59,2024-10-17,2024-11-10,4,quantile,0.75,630643.3161744537
DE,35-59,2024-10-17,2024-11-10,4,quantile,0.9,739119.4294669493
DE,35-59,2024-10-17,2024-11-10,4,quantile,0.975,885689.7947305138
DE,60+,2024-10-17,2024-10-20,1,quantile,0.025,74487.80591822289
DE,60+,2024-10-17,2024-10-20,1,quantile,0.1,121587.79305481004
DE,60+,2024-10-17,2024-10-20,1,quantile,0.25,146858.0093535617
DE,60+,2024-10-17,2024-10-20,1,quantile,0.5,172354.93758375174
DE,60+,2024-10-17,2024-10-20,1,quantile,0.75,200067.02664076403
DE,60+,2024-10-17,2024-10-20,1,quantile,0.9,226939.93138469887
DE,60+,2024-10-17,2024-10-20,1,quantile,0.975,260667.13970760303
DE,60+,2024-10-17,2024-10-27,2,quantile,0.025,74448.80485643398
DE,60+,2024-10-17,2024-10-27,2,quantile,0.1,118075.69071049913
DE,60+,2024-10-17,2024-10-27,2,quantile,0.25,145414.97032115288
DE,60+,2024-10-17,2024-10-27,2,quantile,0.5,172694.55624075397
DE,60+,2024-10-17,2024-10-27,2,quantile,0.75,202954.99865545996
DE,60+,2024-10-17,2024-10-27,2,quantile,0.9,235220.22231439472
DE,60+,2024-10-17,2024-10-27,2,quantile,0.975,272288.90335677715
DE,60+,2024-10-17,2024-11-03,3,quantile,0.025,74918.9949809502
DE,60+,2024-10-17,2024-11-03,3,quantile,0.1,116544.22562394594
DE,60+,2024-10-17,2024-11-03,3,quantile,0.25,143948.65541932298
DE,60+,2024-10-17,2024-11-03,3,quantile,0.5,175040.64650328096
DE,60+,2024-10-17,2024-11-03,3,quantile,0.75,210383.5126658289
DE,60+,2024-10-17,2024-11-03,3,quantile,0.9,247589.37827764073
DE,60+,2024-10-17,2024-11-03,3,quantile,0.975,292899.63310287416
DE,60+,2024-10-17,2024-11-10,4,quantile,0.025,72680.32390432511
DE,60+,2024-10-17,2024-11-10,4,quantile,0.1,115198.62522374347
DE,60+,2024-10-17,2024-11-10,4,quantile,0.25,141778.57573789437
DE,60+,2024-10-17,2024-11-10,4,quantile,0.5,179279.93346503028
DE,60+,2024-10-17,2024-11-10,4,quantile,0.75,216392.17214736706
DE,60+,2024-10-17,2024-11-10,4,quantile,0.9,256597.22937697818
DE,60+,2024-10-17,2024-11-10,4,quantile,0.975,307130.6070329935
DE-BB-BE,00+,2024-10-17,2024-10-20,1,quantile,0.025,1939900
DE-BB-BE,00+,2024-10-17,2024-10-20,1,quantile,0.1,2318000
DE-BB-BE,00+,2024-10-17,2024-10-20,1,quantile,0.25,2696800
DE-BB-BE,00+,2024-10-17,2024-10-20,1,quantile,0.5,3164500
DE-BB-BE,00+,2024-10-17,2024-10-20,1,quantile,0.75,3683600
DE-BB-BE,00+,2024-10-17,2024-10-20,1,quantile,0.9,4196500
DE-BB-BE,00+,2024-10-17,2024-10-20,1,quantile,0.975,4822500
DE-BB-BE,00+,2024-10-17,2024-10-27,2,quantile,0.025,1891200
DE-BB-BE,00+,2024-10-17,2024-10-27,2,quantile,0.1,2361500
DE-BB-BE,00+,2024-10-17,2024-10-27,2,quantile,0.25,2846100
DE-BB-BE,00+,2024-10-17,2024-10-27,2,quantile,0.5,3459100
DE-BB-BE,00+,2024-10-17,2024-10-27,2,quantile,0.75,4154800
DE-BB-BE,00+,2024-10-17,2024-10-27,2,quantile,0.9,4854900
DE-BB-BE,00+,2024-10-17,2024-10-27,2,quantile,0.975,5723300
DE-BB-BE,00+,2024-10-17,2024-11-03,3,quantile,0.025,1850100
DE-BB-BE,00+,2024-10-17,2024-11-03,3,quantile,0.1,2406400
DE-BB-BE,00+,2024-10-17,2024-11-03,3,quantile,0.25,2994500
DE-BB-BE,00+,2024-10-17,2024-11-03,3,quantile,0.5,3755200
DE-BB-BE,00+,2024-10-17,2024-11-03,3,quantile,0.75,4635500
DE-BB-BE,00+,2024-10-17,2024-11-03,3,quantile,0.9,5535500
DE-BB-BE,00+,2024-10-17,2024-11-03,3,quantile,0.975,6667200
DE-BB-BE,00+,2024-10-17,2024-11-10,4,quantile,0.025,1809500
DE-BB-BE,00+,2024-10-17,2024-11-10,4,quantile,0.1,2446700
DE-BB-BE,00+,2024-10-17,2024-11-10,4,quantile,0.25,3137200
DE-BB-BE,00+,2024-10-17,2024-11-10,4,quantile,0.5,4048700
DE-BB-BE,00+,2024-10-17,2024-11-10,4,quantile,0.75,5122800
DE-BB-BE,00+,2024-10-17,2024-11-10,4,quantile,0.9,6236400
DE-BB-BE,00+,2024-10-17,2024-11-10,4,quantile,0.975,7653500
DE-BW,00+,2024-10-17,2024-10-20,1,quantile,0.025,1109000
