location,age_group,forecast_date,target_end_date,horizon,type,quantile,value
DE,35-59,2024-10-24,2024-11-17,4,quantile,0.25,344611.425
DE,35-59,2024-10-24,2024-11-17,4,quantile,0.5,438572.45
DE,35-59,2024-10-24,2024-11-17,4,quantile,0.75,548490.5
DE,35-59,2024-10-24,2024-11-17,4,quantile,0.9,661573.69
DE,35-59,2024-10-24,2024-11-17,4,quantile,0.975,806713.8975000002
DE,60+,2024-10-24,2024-10-27,1,quantile,0.025,77272.7225
DE,60+,2024-10-24,2024-10-27,1,quantile,0.1,100662.81
DE,60+,2024-10-24,2024-10-27,1,quantile,0.25,125129.6
DE,60+,2024-10-24,2024-10-27,1,quantile,0.5,157114.8
DE,60+,2024-10-24,2024-10-27,1,quantile,0.75,193983.025
DE,60+,2024-10-24,2024-10-27,1,quantile,0.9,231928.38999999998
DE,60+,2024-10-24,2024-10-27,1,quantile,0.975,279750.85500000004
DE,60+,2024-10-24,2024-11-03,2,quantile,0.025,76929.7225
DE,60+,2024-10-24,2024-11-03,2,quantile,0.1,100172.87
DE,60+,2024-10-24,2024-11-03,2,quantile,0.25,124916.1
DE,60+,2024-10-24,2024-11-03,2,quantile,0.5,156873.45
DE,60+,2024-10-24,2024-11-03,2,quantile,0.75,194046.975
DE,60+,2024-10-24,2024-11-03,2,quantile,0.9,232111.12000000002
DE,60+,2024-10-24,2024-11-03,2,quantile,0.975,280510.78
DE,60+,2024-10-24,2024-11-10,3,quantile,0.025,73104.75
DE,60+,2024-10-24,2024-11-10,3,quantile,0.1,95402.26
DE,60+,2024-10-24,2024-11-10,3,quantile,0.25,119070.325
DE,60+,2024-10-24,2024-11-10,3,quantile,0.5,149821.8
DE,60+,2024-10-24,2024-11-10,3,quantile,0.75,185553.925
DE,60+,2024-10-24,2024-11-10,3,quantile,0.9,222228.93
DE,60+,2024-10-24,2024-11-10,3,quantile,0.975,268108.87250000006
DE,60+,2024-10-24,2024-11-17,4,quantile,0.025,71270.4475
DE,60+,2024-10-24,2024-11-17,4,quantile,0.1,93052.1
DE,60+,2024-10-24,2024-11-17,4,quantile,0.25,116223.275
DE,60+,2024-10-24,2024-11-17,4,quantile,0.5,146578.0
DE,60+,2024-10-24,2024-11-17,4,quantile,0.75,181455.4
DE,60+,2024-10-24,2024-11-17,4,quantile,0.9,217208.3
DE,60+,2024-10-24,2024-11-17,4,quantile,0.975,262704.23500000004
DE,00+,2024-10-31,2024-11-03,1,quantile,0.025,608293.4775
DE,00+,2024-10-31,2024-11-03,1,quantile,0.1,778870.85
DE,00+,2024-10-31,2024-11-03,1,quantile,0.25,958167.975
DE,00+,2024-10-31,2024-11-03,1,quantile,0.5,1188869.2
DE,00+,2024-10-31,2024-11-03,1,quantile,0.75,1454590.15
DE,00+,2024-10-31,2024-11-03,1,quantile,0.9,1723678.42
DE,00+,2024-10-31,2024-11-03,1,quantile,0.975,2062187.8700000003
DE,00+,2024-10-31,2024-11-10,2,quantile,0.025,591819.0825
DE,00+,2024-10-31,2024-11-10,2,quantile,0.1,758812.23
DE,00+,2024-10-31,2024-11-10,2,quantile,0.25,933691.3
DE,00+,2024-10-31,2024-11-10,2,quantile,0.5,1158289.45
DE,00+,2024-10-31,2024-11-10,2,quantile,0.75,1416114.975
DE,00+,2024-10-31,2024-11-10,2,quantile,0.9,1680048.3800000001
DE,00+,2024-10-31,2024-11-10,2,quantile,0.975,2010605.9500000004
DE,00+,2024-10-31,2024-11-17,3,quantile,0.025,580141.1925
DE,00+,2024-10-31,2024-11-17,3,quantile,0.1,744767.6900000001
DE,00+,2024-10-31,2024-11-17,3,quantile,0.25,915702.875
DE,00+,2024-10-31,2024-11-17,3,quantile,0.5,1136628.9
DE,00+,2024-10-31,2024-11-17,3,quantile,0.75,1392565.875
DE,00+,2024-10-31,2024-11-17,3,quantile,0.9,1651271.2
DE,00+,2024-10-31,2024-11-17,3,quantile,0.975,1976467.8775000002
DE,00+,2024-10-31,2024-11-24,4,quantile,0.025,560338.0225000001
DE,00+,2024-10-31,2024-11-24,4,quantile,0.1,720770.3400000001
DE,00+,2024-10-31,2024-11-24,4,quantile,0.25,887838.725
DE,00+,2024-10-31,2024-11-24,4,quantile,0.5,1103903.05
DE,00+,2024-10-31,2024-11-24,4,quantile,0.75,1352671.875
DE,00+,2024-10-31,2024-11-24,4,quantile,0.9,1606029.15
DE,00+,2024-10-31,2024-11-24,4,quantile,0.975,1927134.5825000003
DE,00-04,2024-10-31,2024-11-03,1,quantile,0.025,89772.755
DE,00-04,2024-10-31,2024-11-03,1,quantile,0.1,119276.29000000001
DE,00-04,2024-10-31,2024-11-03,1,quantile,0.25,150891.475
DE,00-04,2024-10-31,2024-11-03,1,quantile,0.5,192433.55
DE,00-04,2024-10-31,2024-11-03,1,quantile,0.75,240885.2
DE,00-04,2024-10-31,2024-11-03,1,quantile,0.9,291127.38999999996
DE,00-04,2024-10-31,2024-11-03,1,quantile,0.975,354943.0425000001
DE,00-04,2024-10-31,2024-11-10,2,quantile,0.025,86955.5175
DE,00-04,2024-10-31,2024-11-10,2,quantile,0.1,116219.2
DE,00-04,2024-10-31,2024-11-10,2,quantile,0.25,147192.625
DE,00-04,2024-10-31,2024-11-10,2,quantile,0.5,187908.75
DE,00-04,2024-10-31,2024-11-10,2,quantile,0.75,235650.85
DE,00-04,2024-10-31,2024-11-10,2,quantile,0.9,284892.98
DE,00-04,2024-10-31,2024-11-10,2,quantile,0.975,347854.93250000005
