location,age_group,forecast_date,target_end_date,horizon,type,quantile,value
DE,00+,2024-12-19,2024-12-29,2,mean,NA,801778.482573666
DE,00+,2024-12-19,2025-01-05,3,quantile,0.025,485400
DE,00+,2024-12-19,2025-01-05,3,quantile,0.1,555200
DE,00+,2024-12-19,2025-01-05,3,quantile,0.25,623300
DE,00+,2024-12-19,2025-01-05,3,quantile,0.5,705300
DE,00+,2024-12-19,2025-01-05,3,quantile,0.75,794300
DE,00+,2024-12-19,2025-01-05,3,quantile,0.9,880500
DE,00+,2024-12-19,2025-01-05,3,quantile,0.975,983900
DE,00+,2024-12-19,2025-01-05,3,mean,NA,712997.377768425
DE,00+,2024-12-19,2025-01-12,4,quantile,0.025,732400
DE,00+,2024-12-19,2025-01-12,4,quantile,0.1,841700
DE,00+,2024-12-19,2025-01-12,4,quantile,0.25,948500
DE,00+,2024-12-19,2025-01-12,4,quantile,0.5,1077600
DE,00+,2024-12-19,2025-01-12,4,quantile,0.75,1217900
DE,00+,2024-12-19,2025-01-12,4,quantile,0.9,1354200
DE,00+,2024-12-19,2025-01-12,4,quantile,0.975,1517900
DE,00+,2024-12-19,2025-01-12,4,mean,NA,1090000.35993726
DE,00+,2024-12-26,2024-12-29,1,quantile,0.025,269100
DE,00+,2024-12-26,2024-12-29,1,quantile,0.1,319300
DE,00+,2024-12-26,2024-12-29,1,quantile,0.25,369900
DE,00+,2024-12-26,2024-12-29,1,quantile,0.5,434300
DE,00+,2024-12-26,2024-12-29,1,quantile,0.75,510400
DE,00+,2024-12-26,2024-12-29,1,quantile,0.9,591100
DE,00+,2024-12-26,2024-12-29,1,quantile,0.975,694300
DE,00+,2024-12-26,2024-12-29,1,mean,NA,446811.807906016
DE,00+,2024-12-26,2025-01-05,2,quantile,0.025,265100
DE,00+,2024-12-26,2025-01-05,2,quantile,0.1,324300
DE,00+,2024-12-26,2025-01-05,2,quantile,0.25,381600
DE,00+,2024-12-26,2025-01-05,2,quantile,0.5,451600
DE,00+,2024-12-26,2025-01-05,2,quantile,0.75,531400
